plot_id_Feb_March_2020,plot_location_name_Feb_March_2020,main_crop_on_this_plot_Feb_March_2020,plot_area_acres_Feb_March_2020,plot_tenure_Feb_March_2020,plot_tenure_other_Feb_March_2020,who_in_the_household_makes_decision_Feb_March_2020,how_fertile_is_the_soil_of_this_Feb_March_2020,what_is_surrounding_this_plot_Feb_March_2020,what_is_surrounding_this_plot_other_Feb_March_2020,is_intercropping_on_this_plot_Feb_March_2020,is_push_pull_technology_on_this_plot_Feb_March_2020,is_plot_irrigated_Feb_March_2020,has_this_plot_received_fertilizer_Feb_March_2020,has_this_plot_received_insecticide_Feb_March_2020,has_this_plot_received_herbicide_Feb_March_2020,total_production_harvested_dry_Feb_March_2020,did_crop_suffer_from_FAW_Feb_March_2020,percentage_of_production_lost_due_to_FAW_Feb_March_2020,did_crop_suffer_from_Stem-borer_Feb_March_2020,percentage_of_production_lost_due_to_Stem-borer_Feb_March_2020,did_crop_suffer_from_Striga_Feb_March_2020,percentage_of_production_lost_due_to_Striga_Feb_March_2020,did_crop_suffer_from_tuta_Absoluta_Feb_March_2020,percentage_of_production_lost_due_to_tuta_Absoluta_Feb_March_2020,PARENT_KEY,KEY
1,Lutembete,Maize,2.0,Rented_shared_in,,Head_spouse_and_other_household,Good,Farmeland,,Yes,No,No,No,Yes,No,1000.0,Yes,20.0,No,,No,,,,uuid:dcc02f08-bc55-40a4-85b5-6af5fdd85a8f,uuid:dcc02f08-bc55-40a4-85b5-6af5fdd85a8f/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,KUMILO,Maize,1.0,Rented_shared_in,,Head_spouse_and_other_household,Medium,Farmeland,,Yes,No,No,Yes,Yes,No,500.0,Yes,10.0,No,,No,,,,uuid:dcc02f08-bc55-40a4-85b5-6af5fdd85a8f,uuid:dcc02f08-bc55-40a4-85b5-6af5fdd85a8f/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Zabanyanya,Maize,1.0,Owned,,Head_spouse_and_other_household,Good,Farmeland,,Yes,No,No,No,No,No,300.0,Yes,20.0,Yes,2.0,No,,,,uuid:e4242d08-052f-42dd-b293-046d58a09df3,uuid:e4242d08-052f-42dd-b293-046d58a09df3/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
1,Nasinge,Maize,1.0,Rented_shared_in,,Spouse_and_other_household_member,Medium,Farmeland,,Yes,No,No,Yes,Yes,No,250.0,Yes,5.0,Yes,3.0,Yes,10.0,,,uuid:c49e80d4-dbaf-47fa-b8be-3a8024e0f5a3,uuid:c49e80d4-dbaf-47fa-b8be-3a8024e0f5a3/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Nakayilila,Maize,0.5,Rented_shared_in,,Spouse,Medium,Farmeland,,Yes,No,No,Yes,Yes,Yes,320.0,Yes,5.0,Yes,2.0,Yes,10.0,,,uuid:c49e80d4-dbaf-47fa-b8be-3a8024e0f5a3,uuid:c49e80d4-dbaf-47fa-b8be-3a8024e0f5a3/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
3,Wampewo,Maize,1.5,Owned,,Head_spouse_and_other_household,Good,Farmeland,,Yes,No,No,Yes,Yes,Yes,250.0,Yes,45.0,Yes,5.0,No,,,,uuid:c49e80d4-dbaf-47fa-b8be-3a8024e0f5a3,uuid:c49e80d4-dbaf-47fa-b8be-3a8024e0f5a3/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[3]
1,Irondo,Maize,1.0,Owned,,Head_and_other_household_member,Good,Farmeland,,No,No,No,No,Yes,No,250.0,Yes,40.0,Yes,3.0,Yes,35.0,,,uuid:7aad379b-d2e6-42ae-956b-33e6ff246d90,uuid:7aad379b-d2e6-42ae-956b-33e6ff246d90/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
1,Mukikaile,Maize,1.0,Owned,,Head_and_spouse_jointly,Good,Farmeland,,Yes,No,No,No,No,No,400.0,Yes,5.0,No,,Yes,1.0,,,uuid:a51e93fb-f944-46a6-aeb6-05650558eaae,uuid:a51e93fb-f944-46a6-aeb6-05650558eaae/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Nakagere,Maize,1.0,Owned,,Head_and_spouse_jointly,Medium,Farmeland,,No,No,No,No,No,No,400.0,Yes,15.0,Yes,2.0,Yes,2.0,,,uuid:a51e93fb-f944-46a6-aeb6-05650558eaae,uuid:a51e93fb-f944-46a6-aeb6-05650558eaae/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
3,Mwiiga,Maize,0.5,Owned,,Head_and_spouse_jointly,Good,Farmeland,,No,No,No,No,No,No,200.0,Yes,15.0,Yes,2.0,Yes,2.0,,,uuid:a51e93fb-f944-46a6-aeb6-05650558eaae,uuid:a51e93fb-f944-46a6-aeb6-05650558eaae/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[3]
1,Buganza,Maize,1.0,Rented_shared_in,,Head_and_spouse_jointly,Medium,Farmeland,,Yes,No,No,No,Yes,No,350.0,Yes,15.0,No,,Yes,5.0,,,uuid:b15f97b5-10c7-4a8b-8566-793eb5973307,uuid:b15f97b5-10c7-4a8b-8566-793eb5973307/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Bugalimu,Tomato,0.25,Rented_shared_in,,Head_and_spouse_jointly,Medium,Farmeland,,No,,No,Yes,Yes,No,150.0,,,,,,,Yes,20.0,uuid:b15f97b5-10c7-4a8b-8566-793eb5973307,uuid:b15f97b5-10c7-4a8b-8566-793eb5973307/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Kisenyi,Maize,2.0,Owned,,Head_,Good,Farmeland,,Yes,No,No,No,No,No,400.0,Yes,30.0,Yes,5.0,Yes,25.0,,,uuid:0c9cb42b-1256-4d13-b033-d1a66feeec8c,uuid:0c9cb42b-1256-4d13-b033-d1a66feeec8c/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Lugoola,Maize,1.0,Owned,,Head_,Medium,Farmeland,,Yes,No,No,No,No,No,150.0,Yes,20.0,Yes,1.0,Yes,15.0,,,uuid:0c9cb42b-1256-4d13-b033-d1a66feeec8c,uuid:0c9cb42b-1256-4d13-b033-d1a66feeec8c/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
3,Kisenyi,Tomato,0.5,Owned,,Head_,Good,Farmeland,,No,,No,Yes,Yes,No,200.0,,,,,,,Yes,5.0,uuid:0c9cb42b-1256-4d13-b033-d1a66feeec8c,uuid:0c9cb42b-1256-4d13-b033-d1a66feeec8c/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[3]
1,Lukyanga,Maize,1.0,Owned,,Head_,Low,Farmeland,,Yes,No,No,No,No,No,210.0,No,,Yes,5.0,Yes,3.0,,,uuid:6283e625-98f2-45e6-a7e8-764b970aa1ec,uuid:6283e625-98f2-45e6-a7e8-764b970aa1ec/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Kibali,Tomato,0.5,Owned,,Head_,Medium,Farmeland,,No,,No,Yes,Yes,No,80.0,,,,,,,Yes,50.0,uuid:6283e625-98f2-45e6-a7e8-764b970aa1ec,uuid:6283e625-98f2-45e6-a7e8-764b970aa1ec/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Mukigoola,Maize,4.0,Owned,,Head_,Medium,Farmeland,,Yes,No,No,No,No,No,800.0,Yes,25.0,Yes,2.0,Yes,50.0,,,uuid:a4e45acb-0979-4c25-8827-98d123954071,uuid:a4e45acb-0979-4c25-8827-98d123954071/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
1,Home,Tomato,0.125,Owned,,Head_,Good,Farmeland,,No,,No,No,Yes,No,15.0,,,,,,,Yes,30.0,uuid:a4e45acb-0979-4c25-8827-98d123954071,uuid:a4e45acb-0979-4c25-8827-98d123954071/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Mawembe,Maize,2.0,Owned,,Head_,Low,Farmeland,,Yes,No,No,No,Yes,No,1200.0,Yes,5.0,Yes,2.0,Yes,1.0,,,uuid:6ffe94e2-0cba-466e-b903-4a85a84ef064,uuid:6ffe94e2-0cba-466e-b903-4a85a84ef064/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Butabira,Tomato,0.25,Rented_shared_in,,Head_,Medium,Farmeland,,No,,No,No,Yes,No,300.0,,,,,,,Yes,20.0,uuid:6ffe94e2-0cba-466e-b903-4a85a84ef064,uuid:6ffe94e2-0cba-466e-b903-4a85a84ef064/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Home,Maize,1.0,Owned,,Head_and_spouse_jointly,Low,Farmeland,,Yes,No,No,Yes,Yes,No,400.0,Yes,8.75,Yes,3.75,Yes,25.0,,,uuid:472975f4-4795-4eea-a6b4-4e9781e3be1d,uuid:472975f4-4795-4eea-a6b4-4e9781e3be1d/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
1,Home,Tomato,0.25,Owned,,Head_and_spouse_jointly,Good,Farmeland,,No,,Yes,Yes,Yes,No,90.0,,,,,,,Yes,3.33,uuid:472975f4-4795-4eea-a6b4-4e9781e3be1d,uuid:472975f4-4795-4eea-a6b4-4e9781e3be1d/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Nwansekese,Maize,0.5,Owned,,Head_and_spouse_jointly,Medium,Farmeland,,Yes,No,No,Yes,Yes,No,100.0,Yes,16.5,,,Yes,15.0,,,uuid:9390008a-a015-4d66-9be8-dfec73c7cc0c,uuid:9390008a-a015-4d66-9be8-dfec73c7cc0c/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Katengerere,Maize,1.0,Rented_shared_in,,Head_and_spouse_jointly,Medium,Farmeland,,Yes,No,No,Yes,Yes,No,450.0,Yes,6.67,Yes,6.67,Yes,36.67,,,uuid:9390008a-a015-4d66-9be8-dfec73c7cc0c,uuid:9390008a-a015-4d66-9be8-dfec73c7cc0c/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
3,Kibali,Tomato,0.25,Rented_shared_in,,Head_and_spouse_jointly,Medium,Farmeland,,No,,Yes,Yes,Yes,No,20.0,,,,,,,No,,uuid:9390008a-a015-4d66-9be8-dfec73c7cc0c,uuid:9390008a-a015-4d66-9be8-dfec73c7cc0c/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[3]
1,Busambaiza,Maize,2.0,Rented_shared_in,,Head_and_spouse_jointly,Medium,Farmeland,,No,No,No,Yes,Yes,No,600.0,Yes,18.75,Yes,6.25,Yes,37.5,,,uuid:6eee0e24-ef75-4faa-8514-9b3083e5460b,uuid:6eee0e24-ef75-4faa-8514-9b3083e5460b/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
1,Lugola,Maize,2.0,Rented_shared_in,,Head_,Medium,Farmeland,,Yes,No,No,No,Yes,No,1500.0,Yes,7.5,Yes,6.5,Yes,10.0,,,uuid:2851c99b-41cd-4eb7-8d1c-fcf163eea943,uuid:2851c99b-41cd-4eb7-8d1c-fcf163eea943/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Lugola,Tomato,0.5,Rented_shared_in,,Head_,Low,Farmeland,,No,,Yes,Yes,Yes,No,40.0,,,,,,,Yes,3.33,uuid:2851c99b-41cd-4eb7-8d1c-fcf163eea943,uuid:2851c99b-41cd-4eb7-8d1c-fcf163eea943/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Nawansekese 1,Maize,0.5,Owned,,Head_,Low,Farmeland,,No,No,No,No,No,No,30.0,Yes,12.5,Yes,12.5,Yes,25.0,,,uuid:e397a1cc-4ab7-406f-92d6-facf1079d070,uuid:e397a1cc-4ab7-406f-92d6-facf1079d070/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Nawansekese 2,Tomato,0.25,Owned,,Head_,Low,Farmeland,,No,,Yes,No,No,No,60.0,,,,,,,Yes,43.75,uuid:e397a1cc-4ab7-406f-92d6-facf1079d070,uuid:e397a1cc-4ab7-406f-92d6-facf1079d070/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Kubali,Maize,0.75,Owned,,Head_,Medium,other,Stream,No,No,No,No,Yes,No,80.0,Yes,6.9,No,,Yes,15.0,,,uuid:c6d0943a-3436-405c-8962-287e761a465d,uuid:c6d0943a-3436-405c-8962-287e761a465d/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Kukibali,Tomato,0.25,Owned,,Head_,Medium,other,Stream,No,,Yes,Yes,Yes,No,300.0,,,,,,,No,,uuid:c6d0943a-3436-405c-8962-287e761a465d,uuid:c6d0943a-3436-405c-8962-287e761a465d/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Kiwanyi,Maize,0.5,Owned,,Other_household_member,Medium,Farmeland,,Yes,No,No,Yes,No,No,150.0,Yes,2.8,No,,Yes,3.0,,,uuid:1f60651e-482c-4625-b75b-07d3cac794d8,uuid:1f60651e-482c-4625-b75b-07d3cac794d8/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
1,Home,Maize,0.25,Owned,,Head_,Medium,Settlement,,Yes,No,No,No,No,No,45.0,Yes,12.0,No,,Yes,15.0,,,uuid:896e6cc5-a3bd-4e86-8834-b65a68bd8240,uuid:896e6cc5-a3bd-4e86-8834-b65a68bd8240/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Kumuga,Maize,0.5,Owned,,Spouse,Medium,Farmeland,,Yes,No,No,No,No,No,75.0,Yes,5.0,No,,Yes,9.0,,,uuid:896e6cc5-a3bd-4e86-8834-b65a68bd8240,uuid:896e6cc5-a3bd-4e86-8834-b65a68bd8240/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
3,Kumuga 2,Maize,0.5,Owned,,Spouse,Medium,Farmeland,,Yes,No,No,No,No,No,55.0,Yes,6.0,No,,Yes,5.9,,,uuid:896e6cc5-a3bd-4e86-8834-b65a68bd8240,uuid:896e6cc5-a3bd-4e86-8834-b65a68bd8240/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[3]
4,Home 2,Maize,0.25,Owned,,Head_,Medium,Settlement,,No,No,No,No,No,No,35.0,No,,Yes,5.0,No,,,,uuid:896e6cc5-a3bd-4e86-8834-b65a68bd8240,uuid:896e6cc5-a3bd-4e86-8834-b65a68bd8240/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[4]
5,Kumuga 3,Maize,1.0,Rented_shared_in,,Spouse,Medium,Farmeland,,Yes,No,No,No,No,No,150.0,Yes,2.3,No,,Yes,2.9,,,uuid:896e6cc5-a3bd-4e86-8834-b65a68bd8240,uuid:896e6cc5-a3bd-4e86-8834-b65a68bd8240/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[5]
1,Kumutala,Maize,0.5,Owned,,Spouse,Good,Farmeland,,Yes,No,No,Yes,No,No,100.0,Yes,8.0,Yes,5.0,Yes,10.0,,,uuid:3119d7fe-94e1-46fc-80c8-86662bf11b03,uuid:3119d7fe-94e1-46fc-80c8-86662bf11b03/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
1,Home 1,Maize,2.0,Owned,,Head_,Good,Settlement,,Yes,No,No,No,Yes,No,660.0,Yes,0.8,Yes,2.0,Yes,5.0,,,uuid:14d6b913-d38f-45f7-8870-d404d73dbba0,uuid:14d6b913-d38f-45f7-8870-d404d73dbba0/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Home2,Tomato,0.25,Owned,,Spouse,Good,Settlement,,No,,Yes,No,Yes,No,60.0,,,,,,,Yes,8.0,uuid:14d6b913-d38f-45f7-8870-d404d73dbba0,uuid:14d6b913-d38f-45f7-8870-d404d73dbba0/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Evukula,Maize,1.0,Rented_shared_in,,Head_and_spouse_jointly,Good,other,Stream,Yes,No,No,No,Yes,No,800.0,Yes,1.5,Yes,2.6,No,,,,uuid:ece97d7a-a0fd-41f0-98c1-4fd5c079fe79,uuid:ece97d7a-a0fd-41f0-98c1-4fd5c079fe79/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Home,Tomato,0.25,Owned,,Head_,Medium,Settlement,,Yes,,No,No,Yes,No,10.0,,,,,,,Yes,5.4,uuid:ece97d7a-a0fd-41f0-98c1-4fd5c079fe79,uuid:ece97d7a-a0fd-41f0-98c1-4fd5c079fe79/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Nakisa,Maize,0.5,Owned,,Spouse,Medium,Farmeland,,Yes,No,No,No,Yes,No,100.0,Yes,2.0,No,,No,,,,uuid:b2a3ce44-f7cd-4e68-8be5-ea0a080a3608,uuid:b2a3ce44-f7cd-4e68-8be5-ea0a080a3608/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Kibiniko,Maize,1.5,Rented_shared_in,,Head_,Good,Farmeland,,Yes,No,No,No,Yes,No,500.0,Yes,12.0,No,,Yes,10.0,,,uuid:b2a3ce44-f7cd-4e68-8be5-ea0a080a3608,uuid:b2a3ce44-f7cd-4e68-8be5-ea0a080a3608/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Kulushaga,Maize,1.0,Owned,,Head_and_spouse_jointly,Medium,Bush,,Yes,No,No,No,Yes,No,40.0,Yes,5.0,Yes,1.0,Yes,8.0,,,uuid:6b6f1e90-072e-4c89-a47f-ded25ce395af,uuid:6b6f1e90-072e-4c89-a47f-ded25ce395af/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Kulushaga,Maize,1.5,Rented_shared_in,,Head_and_spouse_jointly,Medium,Bush,,Yes,No,No,No,Yes,No,400.0,Yes,9.0,No,,No,,,,uuid:6b6f1e90-072e-4c89-a47f-ded25ce395af,uuid:6b6f1e90-072e-4c89-a47f-ded25ce395af/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
3,Kulugola,Tomato,0.25,Owned,,Head_and_spouse_jointly,Good,Farmeland,,No,,Yes,Yes,Yes,No,290.0,,,,,,,Yes,15.0,uuid:6b6f1e90-072e-4c89-a47f-ded25ce395af,uuid:6b6f1e90-072e-4c89-a47f-ded25ce395af/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[3]
1,Kasoli 1,Maize,1.0,Owned,,Head_,Low,Farmeland,,Yes,No,No,No,Yes,No,300.0,Yes,15.0,Yes,3.0,Yes,10.0,,,uuid:ba8e2c8c-cfc2-4fa1-aafd-478a82d8fe59,uuid:ba8e2c8c-cfc2-4fa1-aafd-478a82d8fe59/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
1,Kasoli 2,Maize,1.0,Owned,,Head_,Medium,Farmeland,,Yes,No,No,No,No,No,250.0,Yes,7.0,Yes,0.5,Yes,13.0,,,uuid:ba8e2c8c-cfc2-4fa1-aafd-478a82d8fe59,uuid:ba8e2c8c-cfc2-4fa1-aafd-478a82d8fe59/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Kasoli,Maize,1.5,Owned,,Head_,Low,Farmeland,,Yes,No,No,No,Yes,No,1000.0,Yes,0.2,Yes,0.01,Yes,5.0,,,uuid:a51b1120-ec78-4e07-9f86-71a8420c5feb,uuid:a51b1120-ec78-4e07-9f86-71a8420c5feb/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Tomatoes,Tomato,0.25,Owned,,Head_,Medium,Farmeland,,No,,No,Yes,Yes,No,500.0,,,,,,,Yes,0.5,uuid:a51b1120-ec78-4e07-9f86-71a8420c5feb,uuid:a51b1120-ec78-4e07-9f86-71a8420c5feb/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Maize,Maize,2.0,Owned,,Head_,Medium,Farmeland,,Yes,No,No,No,No,No,180.0,Yes,10.0,Yes,5.0,Yes,20.0,,,uuid:b3156722-3178-4331-b4c4-022c2dc807d6,uuid:b3156722-3178-4331-b4c4-022c2dc807d6/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Tomatoes,Tomato,0.125,Owned,,Head_,Medium,Farmeland,,No,,Yes,No,Yes,No,60.0,,,,,,,Yes,10.0,uuid:b3156722-3178-4331-b4c4-022c2dc807d6,uuid:b3156722-3178-4331-b4c4-022c2dc807d6/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Maize,Maize,1.5,Owned,,Head_,Medium,Farmeland,,Yes,No,No,No,No,No,300.0,Yes,7.0,Yes,2.0,Yes,12.0,,,uuid:de15c0ff-8439-45bc-ad13-7940e2cd46ff,uuid:de15c0ff-8439-45bc-ad13-7940e2cd46ff/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Tomatoes,Tomato,0.5,Owned,,Spouse,Medium,Farmeland,,No,,Yes,No,No,No,30.0,,,,,,,Yes,15.0,uuid:de15c0ff-8439-45bc-ad13-7940e2cd46ff,uuid:de15c0ff-8439-45bc-ad13-7940e2cd46ff/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Maize,Maize,2.0,Owned,,Head_,Low,Farmeland,,Yes,No,No,No,Yes,No,700.0,Yes,5.0,Yes,1.0,Yes,10.0,,,uuid:d4a71b1e-635b-40bf-8cc5-b3a2c66d6fbc,uuid:d4a71b1e-635b-40bf-8cc5-b3a2c66d6fbc/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Tomatoes,Tomato,0.5,Owned,,Head_,Medium,Farmeland,,No,,Yes,No,Yes,No,100.0,,,,,,,Yes,0.6,uuid:d4a71b1e-635b-40bf-8cc5-b3a2c66d6fbc,uuid:d4a71b1e-635b-40bf-8cc5-b3a2c66d6fbc/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Maize ,Maize,2.0,Owned,,Head_,Low,Farmeland,,Yes,No,No,No,No,No,400.0,Yes,50.0,Yes,0.5,Yes,5.0,,,uuid:7139d3cd-16bc-4706-b40a-935412f6ad11,uuid:7139d3cd-16bc-4706-b40a-935412f6ad11/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Tomatoes ,Tomato,0.125,Owned,,Spouse,Low,Farmeland,,No,,No,No,Yes,No,150.0,,,,,,,Yes,1.0,uuid:7139d3cd-16bc-4706-b40a-935412f6ad11,uuid:7139d3cd-16bc-4706-b40a-935412f6ad11/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Manga,Maize,1.0,Owned,,Spouse,Medium,Farmeland,,No,No,No,No,No,No,105.0,Yes,33.0,Yes,2.0,Yes,33.0,,,uuid:e4bd52b8-0f2d-445d-9646-2290f1814f0d,uuid:e4bd52b8-0f2d-445d-9646-2290f1814f0d/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Manga,Tomato,0.5,Owned,,Head_,Medium,Farmeland,,No,,No,No,Yes,No,45.0,,,,,,,Yes,20.0,uuid:e4bd52b8-0f2d-445d-9646-2290f1814f0d,uuid:e4bd52b8-0f2d-445d-9646-2290f1814f0d/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Kisenyi,Maize,0.75,Rented_shared_in,,Spouse,Low,Farmeland,,Yes,No,No,Yes,Yes,No,100.0,Yes,33.0,Yes,3.0,Yes,33.0,,,uuid:3e1a773a-3e2e-488c-9790-c76a256bb3c0,uuid:3e1a773a-3e2e-488c-9790-c76a256bb3c0/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Kisenyi,Tomato,0.25,Rented_shared_in,,Head_,Low,Farmeland,,No,,No,No,Yes,No,60.0,,,,,,,Yes,20.0,uuid:3e1a773a-3e2e-488c-9790-c76a256bb3c0,uuid:3e1a773a-3e2e-488c-9790-c76a256bb3c0/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
3,Waaka,Maize,0.25,Owned,,Spouse,Medium,Farmeland,,No,No,No,No,No,No,300.0,No,,Yes,1.0,No,,,,uuid:3e1a773a-3e2e-488c-9790-c76a256bb3c0,uuid:3e1a773a-3e2e-488c-9790-c76a256bb3c0/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[3]
1,Nsoola,Maize,1.0,Owned,,Head_,Medium,Farmeland,,Yes,No,No,Yes,Yes,No,400.0,Yes,0.0,Yes,1.0,No,,,,uuid:4cf863ff-d9e5-49e7-b7d1-dc2b1b9462c7,uuid:4cf863ff-d9e5-49e7-b7d1-dc2b1b9462c7/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Manga,Maize,1.0,Owned,,Head_,Medium,Farmeland,,Yes,No,No,Yes,Yes,No,1000.0,Yes,1.0,Yes,0.5,No,,,,uuid:4cf863ff-d9e5-49e7-b7d1-dc2b1b9462c7,uuid:4cf863ff-d9e5-49e7-b7d1-dc2b1b9462c7/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
3,Igulu,Maize,0.5,Owned,,Head_,Good,Farmeland,,Yes,No,No,Yes,Yes,No,500.0,Yes,2.0,Yes,0.2,No,,,,uuid:4cf863ff-d9e5-49e7-b7d1-dc2b1b9462c7,uuid:4cf863ff-d9e5-49e7-b7d1-dc2b1b9462c7/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[3]
4,Kibali,Tomato,0.5,Owned,,Head_spouse_and_other_household,Medium,Farmeland,,No,,No,No,Yes,No,700.0,,,,,,,Yes,15.0,uuid:4cf863ff-d9e5-49e7-b7d1-dc2b1b9462c7,uuid:4cf863ff-d9e5-49e7-b7d1-dc2b1b9462c7/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[4]
1,Magezi1,Maize,0.5,Rented_shared_in,,Spouse,Low,Farmeland,,Yes,No,No,No,No,No,30.0,Yes,20.0,Yes,10.0,Yes,10.0,,,uuid:7085af2f-f640-4213-bdf5-6763d552e2fe,uuid:7085af2f-f640-4213-bdf5-6763d552e2fe/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Magezi,Maize,0.5,Rented_shared_in,,Spouse,Low,Farmeland,,Yes,No,No,No,No,No,50.0,Yes,10.0,Yes,2.0,Yes,20.0,,,uuid:7085af2f-f640-4213-bdf5-6763d552e2fe,uuid:7085af2f-f640-4213-bdf5-6763d552e2fe/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
3,Gongolo,Maize,0.5,Rented_shared_in,,Spouse,Medium,Farmeland,,No,No,No,No,No,No,50.0,Yes,50.0,Yes,1.0,Yes,10.0,,,uuid:7085af2f-f640-4213-bdf5-6763d552e2fe,uuid:7085af2f-f640-4213-bdf5-6763d552e2fe/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[3]
1,Waaka,Maize,2.0,Owned,,Spouse,Medium,Farmeland,,Yes,No,No,No,Yes,Yes,500.0,Yes,7.0,Yes,4.0,Yes,21.4,,,uuid:9a89cabe-041f-41dd-ba73-778efdb76397,uuid:9a89cabe-041f-41dd-ba73-778efdb76397/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
