strategies_was_used_to_control_Striga_Feb_March_2020,specify_the_pesticide_striga,perception_on_the_effectiveness_in_controlling_Striga_Feb_March_2020,PARENT_KEY,KEY
Uprooting_Infested_Plant_And_Bu,,High,uuid:fd39c261-e361-4c05-9e66-61d5c797b0df/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:fd39c261-e361-4c05-9e66-61d5c797b0df/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Uprooting_Infested_Plant_And_Bu,,High,uuid:246ee87a-dbb2-46b0-a8c7-228770230677/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:246ee87a-dbb2-46b0-a8c7-228770230677/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Overweeding_Frequent_Weeding,,Medium,uuid:36d3e4c8-db41-4b43-8608-05bc37cd4605/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:36d3e4c8-db41-4b43-8608-05bc37cd4605/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Overweeding_Frequent_Weeding,,Medium,uuid:bf3bb5a3-5ba9-4285-ab55-e9eeed9bfdb5/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:bf3bb5a3-5ba9-4285-ab55-e9eeed9bfdb5/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Early_Planting,,High,uuid:26c0764f-4b2b-4f7d-b4cf-196c4e0e8c9d/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:26c0764f-4b2b-4f7d-b4cf-196c4e0e8c9d/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Intercropping_With_Legumes,,High,uuid:26c0764f-4b2b-4f7d-b4cf-196c4e0e8c9d/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:26c0764f-4b2b-4f7d-b4cf-196c4e0e8c9d/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[2]
Overweeding_Frequent_Weeding,,Low,uuid:1b10c35a-5d3b-4f3e-a802-4b47a7b1db94/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:1b10c35a-5d3b-4f3e-a802-4b47a7b1db94/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Overweeding_Frequent_Weeding,,Low,uuid:78bf4c92-660c-488f-98ab-97af73e54de4/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:78bf4c92-660c-488f-98ab-97af73e54de4/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Manure_Application,,Low,uuid:c1ae1cf1-35da-4a4c-b00f-a33553b2485b/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:c1ae1cf1-35da-4a4c-b00f-a33553b2485b/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Overweeding_Frequent_Weeding,,Medium,uuid:51bf1cc9-a26e-4b29-8845-9b529c9e9cfb/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:51bf1cc9-a26e-4b29-8845-9b529c9e9cfb/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Pesticides_Application,24D,Medium,uuid:51bf1cc9-a26e-4b29-8845-9b529c9e9cfb/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:51bf1cc9-a26e-4b29-8845-9b529c9e9cfb/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[2]
Pesticides_Application,24D,Medium,uuid:51bf1cc9-a26e-4b29-8845-9b529c9e9cfb/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[3],uuid:51bf1cc9-a26e-4b29-8845-9b529c9e9cfb/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[3]/strategies_to_control_Striga_Feb_March_2020[1]
Overweeding_Frequent_Weeding,,Low,uuid:24f3f9b6-3402-4ff2-ab46-df0ddd80e00f/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:24f3f9b6-3402-4ff2-ab46-df0ddd80e00f/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Pesticides_Application,Rocket,Medium,uuid:a2e0cd54-84d9-4d00-ad78-eee20a7979d2/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:a2e0cd54-84d9-4d00-ad78-eee20a7979d2/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Overweeding_Frequent_Weeding,,Low,uuid:f32705b6-9c8a-4e76-825c-fab797ebc70b/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:f32705b6-9c8a-4e76-825c-fab797ebc70b/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Overweeding_Frequent_Weeding,,Low,uuid:809ac499-5b8b-4bf9-a3d9-facae0ac5769/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:809ac499-5b8b-4bf9-a3d9-facae0ac5769/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Uprooting_Infested_Plant_And_Bu,,Low,uuid:809ac499-5b8b-4bf9-a3d9-facae0ac5769/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:809ac499-5b8b-4bf9-a3d9-facae0ac5769/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[2]
Overweeding_Frequent_Weeding,,Low,uuid:efebad0e-8919-4ffb-8276-08db82f6c131/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2],uuid:efebad0e-8919-4ffb-8276-08db82f6c131/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]/strategies_to_control_Striga_Feb_March_2020[1]
Overweeding_Frequent_Weeding,,Low,uuid:da1faa37-41f1-4efd-9bca-9b07df97e354/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2],uuid:da1faa37-41f1-4efd-9bca-9b07df97e354/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]/strategies_to_control_Striga_Feb_March_2020[1]
Overweeding_Frequent_Weeding,,Low,uuid:c1ba5983-a0f4-4360-95b3-52303a86698c/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:c1ba5983-a0f4-4360-95b3-52303a86698c/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Overweeding_Frequent_Weeding,,Low,uuid:36cad476-4a8c-4225-bf82-0d7bc0f8837e/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:36cad476-4a8c-4225-bf82-0d7bc0f8837e/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Overweeding_Frequent_Weeding,,Medium,uuid:d311cd2d-b41a-476f-abf6-436c6a340b01/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:d311cd2d-b41a-476f-abf6-436c6a340b01/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Overweeding_Frequent_Weeding,,Medium,uuid:41a0d048-6984-48a2-83a8-bd0e539ddceb/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:41a0d048-6984-48a2-83a8-bd0e539ddceb/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Overweeding_Frequent_Weeding,,Medium,uuid:41a0d048-6984-48a2-83a8-bd0e539ddceb/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2],uuid:41a0d048-6984-48a2-83a8-bd0e539ddceb/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]/strategies_to_control_Striga_Feb_March_2020[1]
Overweeding_Frequent_Weeding,,Medium,uuid:89b6bc47-4879-4591-823b-ec8b8231739e/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:89b6bc47-4879-4591-823b-ec8b8231739e/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Overweeding_Frequent_Weeding,,Medium,uuid:47723d49-7247-438c-828d-fd058255c78f/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2],uuid:47723d49-7247-438c-828d-fd058255c78f/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]/strategies_to_control_Striga_Feb_March_2020[1]
Overweeding_Frequent_Weeding,,Medium,uuid:fb497324-4399-4045-93b0-902c2733c5ea/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:fb497324-4399-4045-93b0-902c2733c5ea/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Manure_Application,,Low,uuid:85747ebe-7301-4275-b5ef-4567b2a3d399/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:85747ebe-7301-4275-b5ef-4567b2a3d399/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Overweeding_Frequent_Weeding,,Medium,uuid:60a68405-60e8-4678-930a-e21b31d1230f/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:60a68405-60e8-4678-930a-e21b31d1230f/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Overweeding_Frequent_Weeding,,Low,uuid:46191a75-a5f8-44fd-814a-5c461a441973/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:46191a75-a5f8-44fd-814a-5c461a441973/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Overweeding_Frequent_Weeding,,Medium,uuid:ed18b15f-532b-4de1-b373-c902f78bdb22/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:ed18b15f-532b-4de1-b373-c902f78bdb22/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Overweeding_Frequent_Weeding,,Low,uuid:44995f4f-f38a-4e22-8456-cb16ac9e75ac/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:44995f4f-f38a-4e22-8456-cb16ac9e75ac/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Overweeding_Frequent_Weeding,,Medium,uuid:fd7cc810-0406-4d32-b01f-ed7ed530cf88/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:fd7cc810-0406-4d32-b01f-ed7ed530cf88/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Overweeding_Frequent_Weeding,,High,uuid:3c47e1e7-b112-4ae7-9129-fcada8c54241/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:3c47e1e7-b112-4ae7-9129-fcada8c54241/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Overweeding_Frequent_Weeding,,High,uuid:3c47e1e7-b112-4ae7-9129-fcada8c54241/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2],uuid:3c47e1e7-b112-4ae7-9129-fcada8c54241/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]/strategies_to_control_Striga_Feb_March_2020[1]
Overweeding_Frequent_Weeding,,High,uuid:73c87c15-4de3-4785-a6c3-46c744464d12/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:73c87c15-4de3-4785-a6c3-46c744464d12/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Overweeding_Frequent_Weeding,,High,uuid:1caa0fe8-838d-4ba4-b216-e5ee1e993dc9/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:1caa0fe8-838d-4ba4-b216-e5ee1e993dc9/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Overweeding_Frequent_Weeding,,High,uuid:1caa0fe8-838d-4ba4-b216-e5ee1e993dc9/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2],uuid:1caa0fe8-838d-4ba4-b216-e5ee1e993dc9/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]/strategies_to_control_Striga_Feb_March_2020[1]
Overweeding_Frequent_Weeding,,Low,uuid:cbbf6dc4-126e-4acd-9158-fe997842e98d/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:cbbf6dc4-126e-4acd-9158-fe997842e98d/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Overweeding_Frequent_Weeding,,High,uuid:515c0f2c-960e-46bb-96ea-a025cdc12d68/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:515c0f2c-960e-46bb-96ea-a025cdc12d68/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Overweeding_Frequent_Weeding,,High,uuid:740ad3af-fb14-4499-824e-1f612b523698/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:740ad3af-fb14-4499-824e-1f612b523698/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Overweeding_Frequent_Weeding,,High,uuid:dbaddb91-4a28-4b66-8994-0e37783ac8e0/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:dbaddb91-4a28-4b66-8994-0e37783ac8e0/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Overweeding_Frequent_Weeding,,High,uuid:4a52825a-8f2f-4de7-ae5a-eb8229387b67/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:4a52825a-8f2f-4de7-ae5a-eb8229387b67/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Overweeding_Frequent_Weeding,,High,uuid:f3910e58-f8dc-44cf-8b28-aa5c58de4245/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:f3910e58-f8dc-44cf-8b28-aa5c58de4245/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Uprooting_Infested_Plant_And_Bu,,Low,uuid:0c8926a6-fca4-4c6d-bd04-dc59e246ced9/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:0c8926a6-fca4-4c6d-bd04-dc59e246ced9/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Uprooting_Infested_Plant_And_Bu,,High,uuid:cc0bbf64-c76f-4e03-aa71-ec697b87f517/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:cc0bbf64-c76f-4e03-aa71-ec697b87f517/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Overweeding_Frequent_Weeding,,High,uuid:a0d37626-a05e-414c-ad78-4c39f5c41d7f/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:a0d37626-a05e-414c-ad78-4c39f5c41d7f/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Overweeding_Frequent_Weeding,,High,uuid:4058abf1-5806-4577-acdb-08c86f1998dc/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:4058abf1-5806-4577-acdb-08c86f1998dc/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Uprooting_Infested_Plant_And_Bu,,Medium,uuid:aa7d2c50-c9dc-4f1f-9dd8-c6e88e2cc9a5/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:aa7d2c50-c9dc-4f1f-9dd8-c6e88e2cc9a5/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Overweeding_Frequent_Weeding,,Medium,uuid:81fcf54b-f3e6-40ba-b943-be12213859b1/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:81fcf54b-f3e6-40ba-b943-be12213859b1/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Not_Applicable,,Medium,uuid:5eaf2b32-8c70-4383-8839-01d7460d065a/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:5eaf2b32-8c70-4383-8839-01d7460d065a/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Overweeding_Frequent_Weeding,,Medium,uuid:66158315-dad7-4c2b-9ac3-0dae319b182a/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:66158315-dad7-4c2b-9ac3-0dae319b182a/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Not_Applicable,,Low,uuid:66158315-dad7-4c2b-9ac3-0dae319b182a/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:66158315-dad7-4c2b-9ac3-0dae319b182a/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[2]
Overweeding_Frequent_Weeding,,High,uuid:66158315-dad7-4c2b-9ac3-0dae319b182a/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2],uuid:66158315-dad7-4c2b-9ac3-0dae319b182a/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]/strategies_to_control_Striga_Feb_March_2020[1]
Not_Applicable,,Low,uuid:2b670aae-b0e6-4f0c-adc3-20aef0a2d5d1/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2],uuid:2b670aae-b0e6-4f0c-adc3-20aef0a2d5d1/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]/strategies_to_control_Striga_Feb_March_2020[1]
Not_Applicable,,Low,uuid:8727aacb-70dc-49a0-a467-480a60c07678/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:8727aacb-70dc-49a0-a467-480a60c07678/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Mechanically_Remove_The_Insect_,,Medium,uuid:e226cb30-f92f-4c04-909e-98ad7a382f0a/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:e226cb30-f92f-4c04-909e-98ad7a382f0a/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Overweeding_Frequent_Weeding,,High,uuid:54592387-8f0a-4a59-8c9f-9e5839dd8404/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:54592387-8f0a-4a59-8c9f-9e5839dd8404/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Not_Applicable,,Low,uuid:805cf1b9-4e28-4e62-8fae-6888c0ab8f2c/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:805cf1b9-4e28-4e62-8fae-6888c0ab8f2c/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
Overweeding_Frequent_Weeding,,Medium,uuid:ac7d1a54-b90d-4a04-9286-b09110c2c79b/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2],uuid:ac7d1a54-b90d-4a04-9286-b09110c2c79b/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]/strategies_to_control_Striga_Feb_March_2020[1]
Improved_Varieties,,Medium,uuid:ac7d1a54-b90d-4a04-9286-b09110c2c79b/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2],uuid:ac7d1a54-b90d-4a04-9286-b09110c2c79b/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]/strategies_to_control_Striga_Feb_March_2020[2]
Overweeding_Frequent_Weeding,,High,uuid:e25e3ec5-33cd-4725-954c-defc0b9c0422/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1],uuid:e25e3ec5-33cd-4725-954c-defc0b9c0422/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]/strategies_to_control_Striga_Feb_March_2020[1]
