plot_id_Aug_Sept_2020,plot_location_name_Aug_Sept_2020,main_crop_on_this_plot_Aug_Sept_2020,plot_area_acres_Aug_Sept_2020,plot_tenure_Aug_Sept_2020,plot_tenure_other_Aug_Sept_2020,who_in_the_household_makes_decision__Aug_Sept_2020,how_fertile_is_the_soil_of_this_plot_Aug_Sept_2020,what_is_surrounding_this_plot_Aug_Sept_2020,what_is_surrounding_this_plot_other_Aug_Sept_2020,is_intercropping_on_this_plot_Aug_Sept_2020,is_push_pull_technology_on_this_plot_Aug_Sept_2020,is_plot_irrigated_Aug_Sept_2020,has_this_plot_received_fertilizer_Aug_Sept_2020,has_this_plot_received_insecticide_Aug_Sept_2020,has_this_plot_received_herbicide_Aug_Sept_2020,total_production_harvested_dry_Aug_Sept_2020,did_crop_suffer_from_FAW_Aug_Sept_2020,percentage_of_production_lost_due_to_FAW_Aug_Sept_2020,did_crop_suffer_from_Stem-borer_Aug_Sept_2020,percentage_of_production_lost_due_to_Stem-borer_Aug_Sept_2020,did_crop_suffer_from_Striga_Aug_Sept_2020,percentage_of_production_lost_due_to_Striga_Aug_Sept_2020,did_crop_suffer_from_tuta_Absoluta_Aug_Sept_2020,percentage_of_production_lost_due_to_tuta_Absoluta_Aug_Sept_2020,PARENT_KEY,KEY
2,Nakisa ,Tomato,0.125,Borrowed_in,,Head_,Good,Farmeland,,No,,Yes,No,Yes,No,270.0,,,,,,,Yes,8.0,uuid:80937023-cef9-4f21-957d-0a27e1953cf9,uuid:80937023-cef9-4f21-957d-0a27e1953cf9/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,James,Maize,1.0,Owned,,Head_,Medium,Farmeland,,No,No,No,No,Yes,No,200.0,Yes,9.0,Yes,2.0,No,,,,uuid:ac4a955d-e12e-4f2c-b772-4f7fe8a94b19,uuid:ac4a955d-e12e-4f2c-b772-4f7fe8a94b19/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Namutali 1,Maize,0.75,Owned,,Head_,Good,Farmeland,,Yes,No,No,No,No,No,100.0,Yes,21.0,Yes,7.0,No,,,,uuid:ac4a955d-e12e-4f2c-b772-4f7fe8a94b19,uuid:ac4a955d-e12e-4f2c-b772-4f7fe8a94b19/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
3,Namutali 2,Tomato,0.25,Owned,,Head_,Good,Farmeland,,No,,Yes,No,Yes,No,30.0,,,,,,,Yes,20.0,uuid:ac4a955d-e12e-4f2c-b772-4f7fe8a94b19,uuid:ac4a955d-e12e-4f2c-b772-4f7fe8a94b19/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[3]
3,Mashisa,Tomato,0.5,Owned,,Head_and_spouse_jointly,Medium,Settlement,,Yes,,Yes,No,Yes,No,100.0,,,,,,,Yes,33.33,uuid:36d3e4c8-db41-4b43-8608-05bc37cd4605,uuid:36d3e4c8-db41-4b43-8608-05bc37cd4605/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Kyala 2,Maize,0.5,Owned,,Head_and_spouse_jointly,Medium,Farmeland,,Yes,No,No,No,No,No,70.0,Yes,12.0,Yes,3.0,Yes,5.0,,,uuid:bf3bb5a3-5ba9-4285-ab55-e9eeed9bfdb5,uuid:bf3bb5a3-5ba9-4285-ab55-e9eeed9bfdb5/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Kyala 2,Tomato,0.25,Owned,,Head_,Medium,Farmeland,,No,,Yes,Yes,Yes,No,90.0,,,,,,,Yes,20.0,uuid:bf3bb5a3-5ba9-4285-ab55-e9eeed9bfdb5,uuid:bf3bb5a3-5ba9-4285-ab55-e9eeed9bfdb5/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
2,Ilondo 2,Maize,1.5,Rented_shared_in,,Head_and_spouse_jointly,Medium,Farmeland,,No,No,No,No,No,No,300.0,Yes,5.0,Yes,5.0,Yes,30.0,,,uuid:55dd0014-cfd5-4461-b5d5-aab65417a48c,uuid:55dd0014-cfd5-4461-b5d5-aab65417a48c/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Home,Maize,1.0,Owned,,Head_,Low,Settlement,,Yes,No,No,No,No,No,150.0,Yes,12.5,Yes,12.5,Yes,50.0,,,uuid:1b10c35a-5d3b-4f3e-a802-4b47a7b1db94,uuid:1b10c35a-5d3b-4f3e-a802-4b47a7b1db94/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Kigola 1,Maize,200.0,Owned,,Head_,Medium,Farmeland,,No,No,No,No,No,No,200.0,Yes,41.6,Yes,16.6,Yes,8.3,,,uuid:78bf4c92-660c-488f-98ab-97af73e54de4,uuid:78bf4c92-660c-488f-98ab-97af73e54de4/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Kibali ,Tomato,0.5,Owned,,Head_,Medium,Farmeland,,No,,Yes,No,Yes,No,80.0,,,,,,,Yes,25.0,uuid:78bf4c92-660c-488f-98ab-97af73e54de4,uuid:78bf4c92-660c-488f-98ab-97af73e54de4/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
3,Kibali 2,Maize,0.5,Owned,,Head_,Low,Farmeland,,No,No,No,No,No,No,100.0,Yes,33.33,Yes,16.67,Yes,6.67,,,uuid:78bf4c92-660c-488f-98ab-97af73e54de4,uuid:78bf4c92-660c-488f-98ab-97af73e54de4/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[3]
1,Bukenye ,Maize,1.5,Owned,,Head_,Medium,Farmeland,,No,No,No,No,Yes,No,700.0,Yes,12.5,Yes,6.67,Yes,5.0,,,uuid:51bf1cc9-a26e-4b29-8845-9b529c9e9cfb,uuid:51bf1cc9-a26e-4b29-8845-9b529c9e9cfb/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Namalemba ,Maize,1.0,Owned,,Head_,Low,Forest,,Yes,No,No,No,Yes,No,300.0,Yes,4.0,Yes,6.0,Yes,5.0,,,uuid:51bf1cc9-a26e-4b29-8845-9b529c9e9cfb,uuid:51bf1cc9-a26e-4b29-8845-9b529c9e9cfb/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
3,Kigola,Maize,1.5,Owned,,Head_,Medium,Farmeland,,No,No,No,No,Yes,No,300.0,Yes,10.0,Yes,5.0,Yes,7.5,,,uuid:51bf1cc9-a26e-4b29-8845-9b529c9e9cfb,uuid:51bf1cc9-a26e-4b29-8845-9b529c9e9cfb/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[3]
1,Home,Maize,2.0,Owned,,Head_and_spouse_jointly,Medium,Farmeland,,No,No,No,No,Yes,No,500.0,Yes,20.0,Yes,15.0,Yes,40.0,,,uuid:24f3f9b6-3402-4ff2-ab46-df0ddd80e00f,uuid:24f3f9b6-3402-4ff2-ab46-df0ddd80e00f/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Nashisa,Maize,0.5,Owned,,Spouse,Medium,Farmeland,,No,No,No,Yes,Yes,No,40.0,Yes,33.33,Yes,16.67,,,,,uuid:a2e0cd54-84d9-4d00-ad78-eee20a7979d2,uuid:a2e0cd54-84d9-4d00-ad78-eee20a7979d2/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Magola,Maize,2.0,Owned,,Head_,Medium,Forest,,Yes,No,No,No,Yes,No,200.0,Yes,16.67,Yes,6.67,Yes,26.67,,,uuid:f32705b6-9c8a-4e76-825c-fab797ebc70b,uuid:f32705b6-9c8a-4e76-825c-fab797ebc70b/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Kisenyi 1,Maize,1.5,Owned,,Head_,Low,Farmeland,,Yes,No,No,No,Yes,No,300.0,Yes,16.67,Yes,6.67,Yes,30.0,,,uuid:f32705b6-9c8a-4e76-825c-fab797ebc70b,uuid:f32705b6-9c8a-4e76-825c-fab797ebc70b/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
3,Kisenyi 2,Maize,0.5,Owned,,Head_,Medium,Farmeland,,Yes,No,No,No,Yes,No,100.0,Yes,6.67,Yes,3.33,Yes,33.33,,,uuid:f32705b6-9c8a-4e76-825c-fab797ebc70b,uuid:f32705b6-9c8a-4e76-825c-fab797ebc70b/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[3]
1,Waka,Tomato,0.25,Owned,,Spouse,Medium,Farmeland,,No,,Yes,No,Yes,No,60.0,,,,,,,Yes,30.0,uuid:abbc04a2-1f49-4dd9-9259-eb39f8ea954c,uuid:abbc04a2-1f49-4dd9-9259-eb39f8ea954c/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Bunangakha,Maize,0.125,Owned,,Spouse,Good,Farmeland,,Yes,No,No,No,No,No,150.0,Yes,16.0,Yes,10.0,No,,,,uuid:abbc04a2-1f49-4dd9-9259-eb39f8ea954c,uuid:abbc04a2-1f49-4dd9-9259-eb39f8ea954c/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Pasa,Maize,0.25,Owned,,Head_and_spouse_jointly,Medium,Pasture_,,No,No,No,No,No,No,0.0,No,,No,,No,,,,uuid:79dbad5f-9e43-4506-9f2c-d084b304937d,uuid:79dbad5f-9e43-4506-9f2c-d084b304937d/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Wagulu,Tomato,0.25,Owned,,Head_and_spouse_jointly,Good,Farmeland,,No,,No,Yes,Yes,No,300.0,,,,,,,Yes,11.11,uuid:79dbad5f-9e43-4506-9f2c-d084b304937d,uuid:79dbad5f-9e43-4506-9f2c-d084b304937d/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Waka,Maize,0.5,Owned,,Head_,Medium,Farmeland,,Yes,Yes,No,No,No,No,200.0,Yes,13.33,Yes,4.4,No,,,,uuid:efc71b22-348e-409c-9c4d-d7e96a72d1a2,uuid:efc71b22-348e-409c-9c4d-d7e96a72d1a2/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Zabanyanya 1,Maize,1.0,Rented_shared_in,,Head_and_spouse_jointly,Medium,Farmeland,,Yes,No,No,Yes,Yes,No,100.0,Yes,30.0,Yes,3.0,No,,,,uuid:358ebb24-e9b7-43b7-9be7-2a7db6ce3fc2,uuid:358ebb24-e9b7-43b7-9be7-2a7db6ce3fc2/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Waka,Tomato,0.5,Owned,,Head_and_spouse_jointly,Good,Pasture_,,No,,No,No,Yes,No,1400.0,,,,,,,No,,uuid:b80757f7-862e-4805-980e-40db4114e85c,uuid:b80757f7-862e-4805-980e-40db4114e85c/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
3,Bunabulayi,Maize,0.125,Owned,,Spouse,Good,Bush,,Yes,No,No,No,No,No,100.0,Yes,27.0,Yes,7.0,No,,,,uuid:b80757f7-862e-4805-980e-40db4114e85c,uuid:b80757f7-862e-4805-980e-40db4114e85c/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Wampewo,Tomato,0.25,Owned,,Spouse,Medium,other,Neighbour's crops,No,,Yes,Yes,Yes,No,1125.0,,,,,,,No,,uuid:809ac499-5b8b-4bf9-a3d9-facae0ac5769,uuid:809ac499-5b8b-4bf9-a3d9-facae0ac5769/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Kibiniko,Tomato,0.25,Owned,,Spouse,Low,other,Neighbour's crops,No,,Yes,No,Yes,No,225.0,,,,,,,No,,uuid:efebad0e-8919-4ffb-8276-08db82f6c131,uuid:efebad0e-8919-4ffb-8276-08db82f6c131/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Wangulu,Maize,0.5,Owned,,Head_and_spouse_jointly,Low,Farmeland,,Yes,No,No,No,Yes,No,350.0,Yes,25.0,Yes,5.0,Yes,30.0,,,uuid:efebad0e-8919-4ffb-8276-08db82f6c131,uuid:efebad0e-8919-4ffb-8276-08db82f6c131/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
3,Namutayi,Maize,0.125,Owned,,Head_and_spouse_jointly,Medium,Pasture_,,Yes,No,No,No,No,No,30.0,Yes,10.0,No,,No,,,,uuid:a3a6eb00-0f28-40d4-8ada-1dcdf7c227bb,uuid:a3a6eb00-0f28-40d4-8ada-1dcdf7c227bb/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Home,Maize,0.5,Owned,,Head_and_spouse_jointly,Low,Farmeland,,Yes,No,No,No,Yes,No,30.0,Yes,35.0,Yes,8.0,No,,,,uuid:da1faa37-41f1-4efd-9bca-9b07df97e354,uuid:da1faa37-41f1-4efd-9bca-9b07df97e354/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Manyati,Tomato,0.0625,Owned,,Spouse,Medium,Farmeland,,No,,Yes,Yes,Yes,No,180.0,,,,,,,No,,uuid:da1faa37-41f1-4efd-9bca-9b07df97e354,uuid:da1faa37-41f1-4efd-9bca-9b07df97e354/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
2,Manyati,Maize,0.0625,Owned,,Head_and_spouse_jointly,Medium,Farmeland,,Yes,Yes,Yes,No,No,No,100.0,No,,Yes,1.0,No,,,,uuid:da1faa37-41f1-4efd-9bca-9b07df97e354,uuid:da1faa37-41f1-4efd-9bca-9b07df97e354/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[3]
1,Wamanga,Maize,1.0,Owned,,Head_and_spouse_jointly,Good,Farmeland,,Yes,No,No,No,Yes,No,100.0,Yes,30.0,Yes,4.0,No,,,,uuid:aa085989-6e13-4c0c-8ae4-c96a9f9de7e3,uuid:aa085989-6e13-4c0c-8ae4-c96a9f9de7e3/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Wampewo 1,Tomato,0.25,Rented_shared_in,,Head_and_spouse_jointly,Good,Farmeland,,No,,Yes,No,Yes,No,300.0,,,,,,,No,,uuid:aa085989-6e13-4c0c-8ae4-c96a9f9de7e3,uuid:aa085989-6e13-4c0c-8ae4-c96a9f9de7e3/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
3,Wampewo 2,Maize,0.25,Rented_shared_in,,Head_and_spouse_jointly,Good,Farmeland,,Yes,No,No,No,Yes,No,20.0,Yes,3.5,Yes,3.5,No,,,,uuid:aa085989-6e13-4c0c-8ae4-c96a9f9de7e3,uuid:aa085989-6e13-4c0c-8ae4-c96a9f9de7e3/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[3]
1,Zabanyanya,Maize,1.0,Owned,,Head_and_spouse_jointly,Low,other,Neighbour's crops,Yes,No,No,Yes,Yes,No,200.0,Yes,20.0,Yes,5.0,Yes,15.0,,,uuid:c1ba5983-a0f4-4360-95b3-52303a86698c,uuid:c1ba5983-a0f4-4360-95b3-52303a86698c/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Nambale ,Maize,0.5,Owned,,Head_and_spouse_jointly,Good,Farmeland,,No,No,No,No,No,No,100.0,Yes,30.0,Yes,4.0,Yes,18.0,,,uuid:36cad476-4a8c-4225-bf82-0d7bc0f8837e,uuid:36cad476-4a8c-4225-bf82-0d7bc0f8837e/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
3,Wampewo ,Maize,0.5,Rented_shared_in,,Head_and_spouse_jointly,Good,Farmeland,,No,No,No,No,No,No,55.0,Yes,20.0,Yes,4.0,No,,,,uuid:36cad476-4a8c-4225-bf82-0d7bc0f8837e,uuid:36cad476-4a8c-4225-bf82-0d7bc0f8837e/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Buyunga,Maize,2.0,Owned,,Head_,Low,Farmeland,,Yes,No,No,No,No,No,300.0,Yes,20.0,Yes,5.0,Yes,15.0,,,uuid:c6a93dc4-8d7c-4b06-b147-d9c9df99a040,uuid:c6a93dc4-8d7c-4b06-b147-d9c9df99a040/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Nabinyonyi,Tomato,0.25,Owned,,Head_,Medium,Settlement,,No,,No,No,Yes,No,600.0,,,,,,,Yes,25.0,uuid:c6a93dc4-8d7c-4b06-b147-d9c9df99a040,uuid:c6a93dc4-8d7c-4b06-b147-d9c9df99a040/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Nashisa,Maize,2.0,Owned,,Head_spouse_and_other_household,Medium,Farmeland,,Yes,No,No,Yes,Yes,No,600.0,Yes,35.0,Yes,10.0,No,,,,uuid:212580f2-9ce4-4ae3-b034-d72390393977,uuid:212580f2-9ce4-4ae3-b034-d72390393977/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Zabanyanya,Tomato,1.0,Rented_shared_in,,Spouse,Good,Farmeland,,No,,No,Yes,Yes,No,350.0,,,,,,,Yes,15.0,uuid:212580f2-9ce4-4ae3-b034-d72390393977,uuid:212580f2-9ce4-4ae3-b034-d72390393977/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
2,Mukholi,Maize,0.5,Owned,,Spouse,Medium,Farmeland,,Yes,No,No,No,No,No,100.0,Yes,15.0,Yes,10.0,No,,,,uuid:d311cd2d-b41a-476f-abf6-436c6a340b01,uuid:d311cd2d-b41a-476f-abf6-436c6a340b01/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Namawanga,Maize,0.5,Owned,,Spouse,Good,Forest,,Yes,No,No,No,No,No,3.0,No,,No,,No,,,,uuid:d311cd2d-b41a-476f-abf6-436c6a340b01,uuid:d311cd2d-b41a-476f-abf6-436c6a340b01/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Manyati,Maize,0.5,Owned,,Head_,Good,Forest,,Yes,No,No,No,No,No,45.0,Yes,0.0,No,,No,,,,uuid:67cd64a9-356f-42f1-a7d8-a0146cb543d9,uuid:67cd64a9-356f-42f1-a7d8-a0146cb543d9/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Wampewo,Maize,1.5,Owned,,Spouse,Low,Forest,,No,No,No,No,No,No,200.0,Yes,20.0,Yes,20.0,Yes,10.0,,,uuid:89b6bc47-4879-4591-823b-ec8b8231739e,uuid:89b6bc47-4879-4591-823b-ec8b8231739e/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Hamoto,Maize,1.0,Owned,,Spouse,Low,Forest,,No,No,No,No,No,No,300.0,Yes,16.67,Yes,25.0,Yes,5.0,,,uuid:89b6bc47-4879-4591-823b-ec8b8231739e,uuid:89b6bc47-4879-4591-823b-ec8b8231739e/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
2,Home uppers,Maize,0.5,Owned,,Spouse,Low,Settlement,,No,No,No,No,No,No,100.0,No,,No,,Yes,25.0,,,uuid:47723d49-7247-438c-828d-fd058255c78f,uuid:47723d49-7247-438c-828d-fd058255c78f/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Zabanyanya,Tomato,0.5,Owned,,Spouse,Low,Forest,,No,,Yes,Yes,Yes,No,80.0,,,,,,,Yes,37.5,uuid:fb497324-4399-4045-93b0-902c2733c5ea,uuid:fb497324-4399-4045-93b0-902c2733c5ea/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Kibali,Maize,1.0,Rented_shared_in,,Spouse,Good,Forest,,No,No,No,Yes,Yes,No,800.0,Yes,10.0,Yes,2.5,Yes,5.0,,,uuid:fb497324-4399-4045-93b0-902c2733c5ea,uuid:fb497324-4399-4045-93b0-902c2733c5ea/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Nabinyonyi,Maize,0.5,Owned,,Head_and_spouse_jointly,Medium,Settlement,,No,No,No,No,No,No,150.0,Yes,2.5,Yes,2.5,No,,,,uuid:85747ebe-7301-4275-b5ef-4567b2a3d399,uuid:85747ebe-7301-4275-b5ef-4567b2a3d399/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
4,Buyunga 2,Maize,2.0,Rented_shared_in,,Head_,Medium,Farmeland,,No,No,No,No,No,No,600.0,Yes,5.56,Yes,5.56,Yes,11.11,,,uuid:85747ebe-7301-4275-b5ef-4567b2a3d399,uuid:85747ebe-7301-4275-b5ef-4567b2a3d399/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Kyewa,Maize,0.75,Owned,,Head_,Medium,Farmeland,,No,No,No,Yes,Yes,No,600.0,Yes,12.5,Yes,3.75,Yes,1.25,,,uuid:60a68405-60e8-4678-930a-e21b31d1230f,uuid:60a68405-60e8-4678-930a-e21b31d1230f/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
3,Kigweero 2,Maize,3.0,Owned,,Head_,Low,Bush,,Yes,No,No,No,Yes,No,100.0,Yes,15.0,Yes,1.0,Yes,5.0,,,uuid:fd7cc810-0406-4d32-b01f-ed7ed530cf88,uuid:fd7cc810-0406-4d32-b01f-ed7ed530cf88/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
4,New 2,Tomato,0.125,Rented_shared_in,,Head_,Medium,Forest,,No,,Yes,No,Yes,No,20.0,,,,,,,Yes,7.0,uuid:fd7cc810-0406-4d32-b01f-ed7ed530cf88,uuid:fd7cc810-0406-4d32-b01f-ed7ed530cf88/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
3,Valley,Maize,1.0,Rented_shared_in,,Head_,Low,Farmeland,,Yes,No,No,No,No,No,500.0,Yes,15.0,Yes,0.7,Yes,5.0,,,uuid:3c47e1e7-b112-4ae7-9129-fcada8c54241,uuid:3c47e1e7-b112-4ae7-9129-fcada8c54241/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Waka,Maize,0.5,Owned,,Head_,Medium,Bush,,Yes,No,No,No,No,No,50.0,Yes,10.0,Yes,0.5,Yes,20.0,,,uuid:73c87c15-4de3-4785-a6c3-46c744464d12,uuid:73c87c15-4de3-4785-a6c3-46c744464d12/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Kasoli 2,Maize,1.0,Owned,,Head_,Good,Farmeland,,Yes,No,No,No,Yes,No,600.0,Yes,1.0,No,,No,,,,uuid:1caa0fe8-838d-4ba4-b216-e5ee1e993dc9,uuid:1caa0fe8-838d-4ba4-b216-e5ee1e993dc9/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
4,Walala,Tomato,0.125,Owned,,Spouse,Good,Farmeland,,No,,Yes,No,Yes,No,80.0,,,,,,,Yes,0.1,uuid:1caa0fe8-838d-4ba4-b216-e5ee1e993dc9,uuid:1caa0fe8-838d-4ba4-b216-e5ee1e993dc9/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Home,Maize,1.0,Owned,,Head_,Medium,Farmeland,,Yes,No,No,No,No,No,500.0,Yes,30.0,Yes,0.2,Yes,50.0,,,uuid:cbbf6dc4-126e-4acd-9158-fe997842e98d,uuid:cbbf6dc4-126e-4acd-9158-fe997842e98d/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Mulusenyi,Maize,1.0,Owned,,Other_household_member,Good,Forest,,Yes,No,No,No,No,No,1200.0,No,,No,,No,,,,uuid:515c0f2c-960e-46bb-96ea-a025cdc12d68,uuid:515c0f2c-960e-46bb-96ea-a025cdc12d68/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
3,Smaller,Maize,2.0,Owned,,Head_,Medium,Bush,,Yes,No,No,Yes,Yes,No,200.0,Yes,6.0,Yes,1.0,Yes,11.0,,,uuid:dbaddb91-4a28-4b66-8994-0e37783ac8e0,uuid:dbaddb91-4a28-4b66-8994-0e37783ac8e0/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Nyanya,Tomato,0.5,Owned,,Head_,Good,Bush,,No,,Yes,No,Yes,No,70.0,,,,,,,Yes,0.5,uuid:dbaddb91-4a28-4b66-8994-0e37783ac8e0,uuid:dbaddb91-4a28-4b66-8994-0e37783ac8e0/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Wampewo 1,Maize,2.0,Rented_shared_in,,Head_,Good,Bush,,Yes,No,No,No,No,No,200.0,Yes,50.0,Yes,10.0,No,,,,uuid:f69a21ba-ff24-42c1-b5bf-eff717580548,uuid:f69a21ba-ff24-42c1-b5bf-eff717580548/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Wampewo 2,Tomato,2.0,Rented_shared_in,,Head_,Good,Bush,,No,,Yes,No,Yes,No,300.0,,,,,,,Yes,1.0,uuid:f69a21ba-ff24-42c1-b5bf-eff717580548,uuid:f69a21ba-ff24-42c1-b5bf-eff717580548/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
2,Wampewo,Tomato,0.25,Rented_shared_in,,Head_,Medium,Bush,,No,,Yes,No,Yes,No,40.0,,,,,,,Yes,5.0,uuid:4a52825a-8f2f-4de7-ae5a-eb8229387b67,uuid:4a52825a-8f2f-4de7-ae5a-eb8229387b67/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
3,Kibiniko 2,Tomato,0.125,Rented_shared_in,,Head_,Low,Farmeland,,No,,Yes,Yes,Yes,No,75.0,,,,,,,Yes,10.0,uuid:f3910e58-f8dc-44cf-8b28-aa5c58de4245,uuid:f3910e58-f8dc-44cf-8b28-aa5c58de4245/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Wampewo,Maize,1.0,Rented_shared_in,,Head_,Medium,Farmeland,,Yes,No,No,No,Yes,No,200.0,Yes,0.5,No,,No,,,,uuid:8298f1b2-d5d7-4d31-bf17-c1d175482eae,uuid:8298f1b2-d5d7-4d31-bf17-c1d175482eae/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Home,Maize,1.0,Owned,,Head_,Medium,Settlement,,Yes,No,No,No,No,No,100.0,Yes,40.0,Yes,1.0,Yes,0.05,,,uuid:8cf2839e-5d9d-42e7-b25b-c4a456563524,uuid:8cf2839e-5d9d-42e7-b25b-c4a456563524/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Rented tomatoes,Tomato,0.5,Rented_shared_in,,Head_,Medium,Farmeland,,No,,Yes,No,No,No,210.0,,,,,,,Yes,25.0,uuid:8cf2839e-5d9d-42e7-b25b-c4a456563524,uuid:8cf2839e-5d9d-42e7-b25b-c4a456563524/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Wambewo ,Maize,1.0,Rented_shared_in,,Head_spouse_and_other_household,Medium,Farmeland,,Yes,No,No,Yes,Yes,No,70.0,Yes,40.0,Yes,5.0,No,,,,uuid:9ac34419-35ec-41c5-ae4d-0e62718476c1,uuid:9ac34419-35ec-41c5-ae4d-0e62718476c1/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
